clip_id,source_video,start_time,end_time,duration,face_ratio,speech_ratio,snr,file_path,tier,has_cut_meta,decode_backend,cut_backend,run_id,url,title,channel,program_id,episode_id,canonical_source_id,decision
Pj0KGAllzfs_s0001262722_e0001265182,Pj0KGAllzfs,1262.722,1265.182,2.46,1.0,1.0,10.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001262722_e0001265182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001265858_e0001271006,Pj0KGAllzfs,1265.858,1271.006,5.148,1.0,1.0,12.13,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001265858_e0001271006.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001271106_e0001273694,Pj0KGAllzfs,1271.106,1273.694,2.588,1.0,1.0,13.12,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001271106_e0001273694.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001275266_e0001277886,Pj0KGAllzfs,1275.266,1277.886,2.62,1.0,1.0,14.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001275266_e0001277886.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001278178_e0001280702,Pj0KGAllzfs,1278.178,1280.702,2.524,1.0,1.0,11.95,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001278178_e0001280702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001283874_e0001286558,Pj0KGAllzfs,1283.874,1286.558,2.684,1.0,1.0,11.83,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001283874_e0001286558.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001302018_e0001311294,Pj0KGAllzfs,1302.018,1311.294,9.276,1.0,1.0,15.2,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001302018_e0001311294.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001312514_e0001317514,Pj0KGAllzfs,1312.514,1317.514,5.0,1.0,1.0,12.86,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001312514_e0001317514.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001316514_e0001321514,Pj0KGAllzfs,1316.514,1321.514,5.0,1.0,1.0,11.4,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001316514_e0001321514.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
Pj0KGAllzfs_s0001324514_e0001327678,Pj0KGAllzfs,1324.514,1327.678,3.164,1.0,1.0,13.99,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\Pj0KGAllzfs_s0001324514_e0001327678.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=Pj0KGAllzfs,,,,,,keep
WgzSaOvFKrc_s0000001922_e0000006078,WgzSaOvFKrc,1.922,6.078,4.156,1.0,1.0,6.92,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000001922_e0000006078.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000022882_e0000026782,WgzSaOvFKrc,22.882,26.782,3.9,1.0,1.0,6.58,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000022882_e0000026782.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000063010_e0000066334,WgzSaOvFKrc,63.01,66.334,3.324,1.0,1.0,6.43,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000063010_e0000066334.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000066722_e0000070142,WgzSaOvFKrc,66.722,70.142,3.42,1.0,1.0,5.62,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000066722_e0000070142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000070242_e0000075742,WgzSaOvFKrc,70.242,75.742,5.5,1.0,1.0,5.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000070242_e0000075742.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000076290_e0000079806,WgzSaOvFKrc,76.29,79.806,3.516,1.0,1.0,8.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000076290_e0000079806.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000081250_e0000089150,WgzSaOvFKrc,81.25,89.15,7.9,1.0,1.0,6.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000081250_e0000089150.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000109858_e0000114858,WgzSaOvFKrc,109.858,114.858,5.0,1.0,1.0,7.02,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000109858_e0000114858.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000117858_e0000121182,WgzSaOvFKrc,117.858,121.182,3.324,1.0,1.0,6.69,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000117858_e0000121182.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000136354_e0000142622,WgzSaOvFKrc,136.354,142.622,6.268,1.0,1.0,7.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000136354_e0000142622.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000181282_e0000184702,WgzSaOvFKrc,181.282,184.702,3.42,1.0,1.0,6.46,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000181282_e0000184702.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000185026_e0000190846,WgzSaOvFKrc,185.026,190.846,5.82,1.0,1.0,6.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000185026_e0000190846.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000190946_e0000193438,WgzSaOvFKrc,190.946,193.438,2.492,1.0,1.0,4.34,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000190946_e0000193438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000215842_e0000220158,WgzSaOvFKrc,215.842,220.158,4.316,1.0,1.0,6.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000215842_e0000220158.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000223362_e0000231710,WgzSaOvFKrc,223.362,231.71,8.348,1.0,1.0,6.47,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000223362_e0000231710.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000243330_e0000245950,WgzSaOvFKrc,243.33,245.95,2.62,1.0,1.0,6.48,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000243330_e0000245950.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000254402_e0000258462,WgzSaOvFKrc,254.402,258.462,4.06,1.0,1.0,6.0,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000254402_e0000258462.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000258722_e0000261758,WgzSaOvFKrc,258.722,261.758,3.036,1.0,1.0,6.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000258722_e0000261758.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000261954_e0000264190,WgzSaOvFKrc,261.954,264.19,2.236,1.0,1.0,5.52,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000261954_e0000264190.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000270978_e0000275978,WgzSaOvFKrc,270.978,275.978,5.0,1.0,1.0,7.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000270978_e0000275978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000274978_e0000279978,WgzSaOvFKrc,274.978,279.978,5.0,1.0,1.0,5.14,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000274978_e0000279978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000278978_e0000283978,WgzSaOvFKrc,278.978,283.978,5.0,1.0,1.0,5.85,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000278978_e0000283978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000282978_e0000287978,WgzSaOvFKrc,282.978,287.978,5.0,1.0,1.0,4.26,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000282978_e0000287978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000286978_e0000291978,WgzSaOvFKrc,286.978,291.978,5.0,1.0,1.0,4.04,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000286978_e0000291978.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000290978_e0000295966,WgzSaOvFKrc,290.978,295.966,4.988,1.0,1.0,4.7,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000290978_e0000295966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000296194_e0000307486,WgzSaOvFKrc,296.194,307.486,11.292,1.0,1.0,4.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000296194_e0000307486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000326338_e0000331338,WgzSaOvFKrc,326.338,331.338,5.0,1.0,1.0,8.68,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000326338_e0000331338.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000330338_e0000335338,WgzSaOvFKrc,330.338,335.338,5.0,1.0,1.0,7.15,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000330338_e0000335338.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000338338_e0000342718,WgzSaOvFKrc,338.338,342.718,4.38,1.0,1.0,6.51,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000338338_e0000342718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000342818_e0000353022,WgzSaOvFKrc,342.818,353.022,10.204,1.0,1.0,6.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000342818_e0000353022.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000378882_e0000380990,WgzSaOvFKrc,378.882,380.99,2.108,1.0,1.0,8.27,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000378882_e0000380990.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000381506_e0000386110,WgzSaOvFKrc,381.506,386.11,4.604,1.0,1.0,6.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000381506_e0000386110.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000386242_e0000388638,WgzSaOvFKrc,386.242,388.638,2.396,1.0,1.0,6.56,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000386242_e0000388638.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000412642_e0000416510,WgzSaOvFKrc,412.642,416.51,3.868,1.0,1.0,6.35,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000412642_e0000416510.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000416706_e0000427966,WgzSaOvFKrc,416.706,427.966,11.26,1.0,1.0,5.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000416706_e0000427966.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000455074_e0000458142,WgzSaOvFKrc,455.074,458.142,3.068,1.0,1.0,4.9,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000455074_e0000458142.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000458562_e0000466270,WgzSaOvFKrc,458.562,466.27,7.708,1.0,1.0,4.21,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000458562_e0000466270.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000468994_e0000472478,WgzSaOvFKrc,468.994,472.478,3.484,1.0,1.0,4.08,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000468994_e0000472478.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000472834_e0000474942,WgzSaOvFKrc,472.834,474.942,2.108,1.0,1.0,5.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000472834_e0000474942.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000481218_e0000486462,WgzSaOvFKrc,481.218,486.462,5.244,1.0,1.0,4.19,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000481218_e0000486462.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000487106_e0000494718,WgzSaOvFKrc,487.106,494.718,7.612,1.0,1.0,4.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000487106_e0000494718.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000496674_e0000499390,WgzSaOvFKrc,496.674,499.39,2.716,1.0,1.0,6.1,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000496674_e0000499390.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000499490_e0000505246,WgzSaOvFKrc,499.49,505.246,5.756,1.0,1.0,5.8,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000499490_e0000505246.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000505346_e0000513726,WgzSaOvFKrc,505.346,513.726,8.38,1.0,1.0,4.97,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000505346_e0000513726.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000514402_e0000521630,WgzSaOvFKrc,514.402,521.63,7.228,1.0,1.0,6.76,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000514402_e0000521630.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000521922_e0000524446,WgzSaOvFKrc,521.922,524.446,2.524,1.0,1.0,5.94,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000521922_e0000524446.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000545858_e0000551486,WgzSaOvFKrc,545.858,551.486,5.628,1.0,1.0,6.44,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000545858_e0000551486.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000551682_e0000555166,WgzSaOvFKrc,551.682,555.166,3.484,1.0,1.0,6.63,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000551682_e0000555166.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000572706_e0000579134,WgzSaOvFKrc,572.706,579.134,6.428,1.0,1.0,6.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000572706_e0000579134.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000579266_e0000585406,WgzSaOvFKrc,579.266,585.406,6.14,1.0,1.0,5.39,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000579266_e0000585406.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000587938_e0000591838,WgzSaOvFKrc,587.938,591.838,3.9,1.0,1.0,6.77,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000587938_e0000591838.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000610434_e0000613598,WgzSaOvFKrc,610.434,613.598,3.164,1.0,1.0,6.93,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000610434_e0000613598.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000619522_e0000621790,WgzSaOvFKrc,619.522,621.79,2.268,1.0,1.0,7.03,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000619522_e0000621790.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000633890_e0000637438,WgzSaOvFKrc,633.89,637.438,3.548,1.0,1.0,6.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000633890_e0000637438.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000637794_e0000639998,WgzSaOvFKrc,637.794,639.998,2.204,1.0,1.0,7.41,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000637794_e0000639998.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000640194_e0000643038,WgzSaOvFKrc,640.194,643.038,2.844,1.0,1.0,6.05,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000640194_e0000643038.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000643138_e0000648126,WgzSaOvFKrc,643.138,648.126,4.988,1.0,1.0,6.55,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000643138_e0000648126.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000648738_e0000653822,WgzSaOvFKrc,648.738,653.822,5.084,1.0,1.0,8.79,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000648738_e0000653822.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000654210_e0000657278,WgzSaOvFKrc,654.21,657.278,3.068,1.0,1.0,7.6,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000654210_e0000657278.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
WgzSaOvFKrc_s0000657602_e0000661118,WgzSaOvFKrc,657.602,661.118,3.516,1.0,1.0,6.82,E:\FPTU\PRJ\VN-AV-DF-Capstone\data\real\dataset_v1\cut_cut_001\podcast\0_18\media\WgzSaOvFKrc_s0000657602_e0000661118.mp4,podcast,1,cpu,libx264,cut_001,https://www.youtube.com/watch?v=WgzSaOvFKrc,,,,,,keep
