clip_id,feature_path,label,method,speaker_id,t_mouth,t_w2v,t_prosody,status
gHsxuixSqz0_clip0072_t00767_rev850ms_crf40,archive/pilot_v1/04_features_pilot\gHsxuixSqz0_clip0072_t00767_rev850ms_crf40.pt,1,frame_reverse,834,124,247,491,ok
b9_oesdIz-M_clip0077_t00769_rev369ms_crf35,archive/pilot_v1/04_features_pilot\b9_oesdIz-M_clip0077_t00769_rev369ms_crf35.pt,1,frame_reverse,841,116,230,459,ok
b9_oesdIz-M_clip0081_t00789_rev401ms_crf40,archive/pilot_v1/04_features_pilot\b9_oesdIz-M_clip0081_t00789_rev401ms_crf40.pt,1,frame_reverse,841,146,291,579,ok
gHsxuixSqz0_clip0053_t00584_rev785ms_crf40,archive/pilot_v1/04_features_pilot\gHsxuixSqz0_clip0053_t00584_rev785ms_crf40.pt,1,frame_reverse,849,91,180,359,ok
y3vBfCdY2tQ_clip0016_t00220_rev473ms_crf30,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0016_t00220_rev473ms_crf30.pt,1,frame_reverse,874,79,157,312,ok
jInLQAiBlVQ_clip0035_t00655_rev324ms_crf40,archive/pilot_v1/04_features_pilot\jInLQAiBlVQ_clip0035_t00655_rev324ms_crf40.pt,1,frame_reverse,882,80,157,312,ok
gHsxuixSqz0_clip0007_t00104_rev364ms_crf23,archive/pilot_v1/04_features_pilot\gHsxuixSqz0_clip0007_t00104_rev364ms_crf23.pt,1,frame_reverse,902,124,247,491,ok
7637490771456707861_clip0002_t00023_rev533ms_crf30,archive/pilot_v1/04_features_pilot\7637490771456707861_clip0002_t00023_rev533ms_crf30.pt,1,frame_reverse,913,96,188,375,ok
cVabKjWav-Y_clip0002_t00008_rev357ms_crf40,archive/pilot_v1/04_features_pilot\cVabKjWav-Y_clip0002_t00008_rev357ms_crf40.pt,1,frame_reverse,916,125,247,491,ok
tFTh1jkOT9Q_clip0009_t00158_rev547ms_crf40,archive/pilot_v1/04_features_pilot\tFTh1jkOT9Q_clip0009_t00158_rev547ms_crf40.pt,1,frame_reverse,920,55,108,215,ok
tFTh1jkOT9Q_clip0017_t00308_rev386ms_crf35,archive/pilot_v1/04_features_pilot\tFTh1jkOT9Q_clip0017_t00308_rev386ms_crf35.pt,1,frame_reverse,920,92,183,363,ok
mHTLamr-Zqk_clip0025_t00303_rev346ms_crf35,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0025_t00303_rev346ms_crf35.pt,1,frame_reverse,927,125,247,491,ok
3tEN20uif6g_clip0028_t00357_rev621ms_crf35,archive/pilot_v1/04_features_pilot\3tEN20uif6g_clip0028_t00357_rev621ms_crf35.pt,1,frame_reverse,929,50,99,196,ok
MpVfVbPdmis_clip0046_t00582_rev929ms_crf35,archive/pilot_v1/04_features_pilot\MpVfVbPdmis_clip0046_t00582_rev929ms_crf35.pt,1,frame_reverse,930,212,423,844,ok
CklYiLA4DZc_clip0027_t00471_rev528ms_crf35,archive/pilot_v1/04_features_pilot\CklYiLA4DZc_clip0027_t00471_rev528ms_crf35.pt,1,frame_reverse,948,71,141,280,ok
CHkaAtJLN3E_clip0068_t00930_rev788ms_crf23,archive/pilot_v1/04_features_pilot\CHkaAtJLN3E_clip0068_t00930_rev788ms_crf23.pt,1,frame_reverse,950,124,247,491,ok
cVabKjWav-Y_clip0010_t00110_rev839ms_crf30,archive/pilot_v1/04_features_pilot\cVabKjWav-Y_clip0010_t00110_rev839ms_crf30.pt,1,frame_reverse,960,125,247,491,ok
jInLQAiBlVQ_clip0023_t00490_rev389ms_crf35,archive/pilot_v1/04_features_pilot\jInLQAiBlVQ_clip0023_t00490_rev389ms_crf35.pt,1,frame_reverse,971,68,132,261,ok
qwnzKjjauR8_clip0000_t00007_rev817ms_crf23,archive/pilot_v1/04_features_pilot\qwnzKjjauR8_clip0000_t00007_rev817ms_crf23.pt,1,frame_reverse,989,91,179,356,ok
7635664048813575431_clip0006_t00031_rev770ms_crf35,archive/pilot_v1/04_features_pilot\7635664048813575431_clip0006_t00031_rev770ms_crf35.pt,1,frame_reverse,1013,188,372,742,ok
7635664048813575431_clip0011_t00057_rev960ms_crf23,archive/pilot_v1/04_features_pilot\7635664048813575431_clip0011_t00057_rev960ms_crf23.pt,1,frame_reverse,1013,125,247,491,ok
qh78i88JEiU_clip0040_t00454_rev561ms_crf30,archive/pilot_v1/04_features_pilot\qh78i88JEiU_clip0040_t00454_rev561ms_crf30.pt,1,frame_reverse,1021,126,251,500,ok
g6hBKVh_7Pk_clip0084_t00830_rev912ms_crf30,archive/pilot_v1/04_features_pilot\g6hBKVh_7Pk_clip0084_t00830_rev912ms_crf30.pt,1,frame_reverse,1024,93,185,368,ok
wKaFsRX95YY_clip0018_t00192_rev995ms_crf23,archive/pilot_v1/04_features_pilot\wKaFsRX95YY_clip0018_t00192_rev995ms_crf23.pt,1,frame_reverse,1028,124,247,491,ok
VqcyH3fnubE_clip0018_t00123_rev502ms_crf23,archive/pilot_v1/04_features_pilot\VqcyH3fnubE_clip0018_t00123_rev502ms_crf23.pt,1,frame_reverse,1034,134,265,528,ok
aArTJcMMmTw_clip0059_t00754_rev979ms_crf30,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0059_t00754_rev979ms_crf30.pt,1,frame_reverse,1035,124,247,491,ok
0wOdyRpc0wc_clip0003_t00044_rev567ms_crf23,archive/pilot_v1/04_features_pilot\0wOdyRpc0wc_clip0003_t00044_rev567ms_crf23.pt,1,frame_reverse,1053,139,274,547,ok
wKaFsRX95YY_clip0031_t00373_rev592ms_crf30,archive/pilot_v1/04_features_pilot\wKaFsRX95YY_clip0031_t00373_rev592ms_crf30.pt,1,frame_reverse,1059,87,172,342,ok
wKaFsRX95YY_clip0033_t00390_rev384ms_crf40,archive/pilot_v1/04_features_pilot\wKaFsRX95YY_clip0033_t00390_rev384ms_crf40.pt,1,frame_reverse,1059,54,107,212,ok
ijoyJhqD740_clip0015_t00247_rev996ms_crf30,archive/pilot_v1/04_features_pilot\ijoyJhqD740_clip0015_t00247_rev996ms_crf30.pt,1,frame_reverse,1060,124,247,491,ok
UnodrLYWJYI_clip0083_t00908_rev740ms_crf23,archive/pilot_v1/04_features_pilot\UnodrLYWJYI_clip0083_t00908_rev740ms_crf23.pt,1,frame_reverse,1067,172,341,679,ok
UnodrLYWJYI_clip0086_t00924_rev892ms_crf30,archive/pilot_v1/04_features_pilot\UnodrLYWJYI_clip0086_t00924_rev892ms_crf30.pt,1,frame_reverse,1067,171,338,675,ok
_UEZaDjz02I_clip0016_t00192_rev414ms_crf30,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0016_t00192_rev414ms_crf30.pt,1,frame_reverse,1068,54,105,208,ok
y3vBfCdY2tQ_clip0004_t00135_flat236hz_crf23,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0004_t00135_flat236hz_crf23.pt,1,pitch_flatten,0,109,220,438,ok
y3vBfCdY2tQ_clip0005_t00139_flat251hz_crf30,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0005_t00139_flat251hz_crf30.pt,1,pitch_flatten,0,49,108,214,ok
y3vBfCdY2tQ_clip0008_t00156_flat266hz_crf40,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0008_t00156_flat266hz_crf40.pt,1,pitch_flatten,0,101,204,406,ok
y3vBfCdY2tQ_clip0010_t00164_flat250hz_crf30,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0010_t00164_flat250hz_crf30.pt,1,pitch_flatten,0,161,332,662,ok
mHTLamr-Zqk_clip0085_t00852_flat117hz_crf40,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0085_t00852_flat117hz_crf40.pt,1,pitch_flatten,1,181,361,720,ok
mHTLamr-Zqk_clip0087_t00863_flat113hz_crf30,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0087_t00863_flat113hz_crf30.pt,1,pitch_flatten,1,159,316,630,ok
_adzgpYkn_c_clip0053_t00511_flat178hz_crf23,archive/pilot_v1/04_features_pilot\_adzgpYkn_c_clip0053_t00511_flat178hz_crf23.pt,1,pitch_flatten,2,105,207,413,ok
_adzgpYkn_c_clip0054_t00516_flat189hz_crf23,archive/pilot_v1/04_features_pilot\_adzgpYkn_c_clip0054_t00516_flat189hz_crf23.pt,1,pitch_flatten,2,145,287,573,ok
I-uqcg6HtaQ_clip0036_t00317_flat227hz_crf40,archive/pilot_v1/04_features_pilot\I-uqcg6HtaQ_clip0036_t00317_flat227hz_crf40.pt,1,pitch_flatten,4,136,271,541,ok
Nw3N73GJ2Zo_clip0068_t00778_flat186hz_crf23,archive/pilot_v1/04_features_pilot\Nw3N73GJ2Zo_clip0068_t00778_flat186hz_crf23.pt,1,pitch_flatten,5,77,153,304,ok
Xigg3vUV2Gw_clip0001_t00017_flat206hz_crf35,archive/pilot_v1/04_features_pilot\Xigg3vUV2Gw_clip0001_t00017_flat206hz_crf35.pt,1,pitch_flatten,5,68,143,285,ok
_adzgpYkn_c_clip0044_t00437_flat180hz_crf40,archive/pilot_v1/04_features_pilot\_adzgpYkn_c_clip0044_t00437_flat180hz_crf40.pt,1,pitch_flatten,5,61,124,246,ok
aArTJcMMmTw_clip0063_t00778_flat174hz_crf40,archive/pilot_v1/04_features_pilot\aArTJcMMmTw_clip0063_t00778_flat174hz_crf40.pt,1,pitch_flatten,5,125,249,496,ok
R5y53Ud7Fs8_clip0047_t00545_flat229hz_crf40,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0047_t00545_flat229hz_crf40.pt,1,pitch_flatten,6,225,447,893,ok
_UEZaDjz02I_clip0008_t00057_flat142hz_crf23,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0008_t00057_flat142hz_crf23.pt,1,pitch_flatten,8,51,105,208,ok
_UEZaDjz02I_clip0020_t00214_flat130hz_crf40,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0020_t00214_flat130hz_crf40.pt,1,pitch_flatten,8,58,111,221,ok
_UEZaDjz02I_clip0021_t00227_flat163hz_crf30,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0021_t00227_flat163hz_crf30.pt,1,pitch_flatten,8,71,146,291,ok
_UEZaDjz02I_clip0023_t00250_flat127hz_crf35,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0023_t00250_flat127hz_crf35.pt,1,pitch_flatten,8,94,191,381,ok
_UEZaDjz02I_clip0050_t00525_flat152hz_crf23,archive/pilot_v1/04_features_pilot\_UEZaDjz02I_clip0050_t00525_flat152hz_crf23.pt,1,pitch_flatten,8,101,201,400,ok
bhO764uZyDA_clip0004_t00018_flat223hz_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0004_t00018_flat223hz_crf35.pt,1,pitch_flatten,9,88,178,355,ok
bhO764uZyDA_clip0033_t00173_flat196hz_crf30,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0033_t00173_flat196hz_crf30.pt,1,pitch_flatten,9,54,111,221,ok
bhO764uZyDA_clip0048_t00245_flat218hz_crf23,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0048_t00245_flat218hz_crf23.pt,1,pitch_flatten,9,98,194,387,ok
bhO764uZyDA_clip0059_t00334_flat215hz_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0059_t00334_flat215hz_crf35.pt,1,pitch_flatten,9,121,246,489,ok
bhO764uZyDA_clip0081_t00510_flat225hz_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0081_t00510_flat225hz_crf35.pt,1,pitch_flatten,9,59,114,227,ok
bhO764uZyDA_clip0100_t00615_flat221hz_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0100_t00615_flat221hz_crf35.pt,1,pitch_flatten,9,81,166,329,ok
7515427017236450568_clip0002_t00121_flat298hz_crf35,archive/pilot_v1/04_features_pilot\7515427017236450568_clip0002_t00121_flat298hz_crf35.pt,1,pitch_flatten,10,71,150,297,ok
7542119536678440213_clip0000_t00000_flat214hz_crf35,archive/pilot_v1/04_features_pilot\7542119536678440213_clip0000_t00000_flat214hz_crf35.pt,1,pitch_flatten,10,84,172,342,ok
7553632924390804757_clip0007_t00094_flat273hz_crf40,archive/pilot_v1/04_features_pilot\7553632924390804757_clip0007_t00094_flat273hz_crf40.pt,1,pitch_flatten,10,51,108,214,ok
7562167018695167252_clip0000_t00006_flat222hz_crf35,archive/pilot_v1/04_features_pilot\7562167018695167252_clip0000_t00006_flat222hz_crf35.pt,1,pitch_flatten,10,81,159,317,ok
7577398141863922964_clip0007_t00121_flat278hz_crf40,archive/pilot_v1/04_features_pilot\7577398141863922964_clip0007_t00121_flat278hz_crf40.pt,1,pitch_flatten,10,125,249,496,ok
7621911689620901141_clip0007_t00086_flat231hz_crf30,archive/pilot_v1/04_features_pilot\7621911689620901141_clip0007_t00086_flat231hz_crf30.pt,1,pitch_flatten,10,125,249,496,ok
bhO764uZyDA_clip0024_t00107_flat218hz_crf23,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0024_t00107_flat218hz_crf23.pt,1,pitch_flatten,11,233,466,931,ok
bhO764uZyDA_clip0078_t00487_flat213hz_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0078_t00487_flat213hz_crf35.pt,1,pitch_flatten,11,131,268,534,ok
7637494375840337160_clip0009_t00063_flat223hz_crf23,archive/pilot_v1/04_features_pilot\7637494375840337160_clip0009_t00063_flat223hz_crf23.pt,1,pitch_flatten,13,151,310,617,ok
7637494375840337160_clip0010_t00075_flat205hz_crf23,archive/pilot_v1/04_features_pilot\7637494375840337160_clip0010_t00075_flat205hz_crf23.pt,1,pitch_flatten,13,122,246,489,ok
7634155950047317268_clip0001_t00049_flat203hz_crf35,archive/pilot_v1/04_features_pilot\7634155950047317268_clip0001_t00049_flat203hz_crf35.pt,1,pitch_flatten,15,54,111,221,ok
MpVfVbPdmis_clip0100_t01154_flat147hz_crf30,archive/pilot_v1/04_features_pilot\MpVfVbPdmis_clip0100_t01154_flat147hz_crf30.pt,1,pitch_flatten,16,125,249,496,ok
3tEN20uif6g_clip0051_t00696_flat279hz_crf40,archive/pilot_v1/04_features_pilot\3tEN20uif6g_clip0051_t00696_flat279hz_crf40.pt,1,pitch_flatten,18,89,188,374,ok
7527667777037929735_clip0000_t00012_flat135hz_crf23,archive/pilot_v1/04_features_pilot\7527667777037929735_clip0000_t00012_flat135hz_crf23.pt,1,pitch_flatten,20,61,124,246,ok
7543440536519167240_clip0009_t00081_flat151hz_crf30,archive/pilot_v1/04_features_pilot\7543440536519167240_clip0009_t00081_flat151hz_crf30.pt,1,pitch_flatten,20,54,114,227,ok
7555909386833546514_clip0000_t00008_flat248hz_crf35,archive/pilot_v1/04_features_pilot\7555909386833546514_clip0000_t00008_flat248hz_crf35.pt,1,pitch_flatten,20,84,169,336,ok
7555909386833546514_clip0003_t00024_flat316hz_crf35,archive/pilot_v1/04_features_pilot\7555909386833546514_clip0003_t00024_flat316hz_crf35.pt,1,pitch_flatten,20,48,102,201,ok
7585912681345961224_clip0000_t00000_flat131hz_crf35,archive/pilot_v1/04_features_pilot\7585912681345961224_clip0000_t00000_flat131hz_crf35.pt,1,pitch_flatten,20,108,220,438,ok
7632328977213902100_clip0001_t00057_flat198hz_crf40,archive/pilot_v1/04_features_pilot\7632328977213902100_clip0001_t00057_flat198hz_crf40.pt,1,pitch_flatten,20,54,111,221,ok
NqOg7JCnnm0_clip0049_t00240_flat199hz_crf35,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0049_t00240_flat199hz_crf35.pt,1,pitch_flatten,21,91,182,361,ok
NqOg7JCnnm0_clip0058_t00286_flat184hz_crf35,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0058_t00286_flat184hz_crf35.pt,1,pitch_flatten,21,102,207,413,ok
NqOg7JCnnm0_clip0072_t00360_flat192hz_crf35,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0072_t00360_flat192hz_crf35.pt,1,pitch_flatten,21,67,130,259,ok
NqOg7JCnnm0_clip0110_t00548_flat211hz_crf30,archive/pilot_v1/04_features_pilot\NqOg7JCnnm0_clip0110_t00548_flat211hz_crf30.pt,1,pitch_flatten,21,82,162,323,ok
7638602199739796756_clip0004_t00035_flat191hz_crf35,archive/pilot_v1/04_features_pilot\7638602199739796756_clip0004_t00035_flat191hz_crf35.pt,1,pitch_flatten,23,60,118,233,ok
y3vBfCdY2tQ_clip0020_t00245_flat257hz_crf23,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0020_t00245_flat257hz_crf23.pt,1,pitch_flatten,25,60,118,233,ok
y3vBfCdY2tQ_clip0023_t00256_flat269hz_crf40,archive/pilot_v1/04_features_pilot\y3vBfCdY2tQ_clip0023_t00256_flat269hz_crf40.pt,1,pitch_flatten,25,64,127,253,ok
0wOdyRpc0wc_clip0026_t00240_flat291hz_crf23,archive/pilot_v1/04_features_pilot\0wOdyRpc0wc_clip0026_t00240_flat291hz_crf23.pt,1,pitch_flatten,28,134,265,528,ok
P3K1OaKR4nY_clip0013_t00108_flat195hz_crf40,archive/pilot_v1/04_features_pilot\P3K1OaKR4nY_clip0013_t00108_flat195hz_crf40.pt,1,pitch_flatten,28,74,150,297,ok
mHTLamr-Zqk_clip0028_t00315_flat237hz_crf40,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0028_t00315_flat237hz_crf40.pt,1,pitch_flatten,28,125,249,496,ok
usfv-YmWPBs_clip0039_t00629_flat156hz_crf30,archive/pilot_v1/04_features_pilot\usfv-YmWPBs_clip0039_t00629_flat156hz_crf30.pt,1,pitch_flatten,29,61,124,246,ok
7634060096967806228_clip0029_t00251_flat266hz_crf40,archive/pilot_v1/04_features_pilot\7634060096967806228_clip0029_t00251_flat266hz_crf40.pt,1,pitch_flatten,31,125,249,496,ok
7634060096967806228_clip0033_t00297_flat127hz_crf30,archive/pilot_v1/04_features_pilot\7634060096967806228_clip0033_t00297_flat127hz_crf30.pt,1,pitch_flatten,31,143,284,566,ok
7491284887240985864_clip0020_t00155_flat343hz_crf30,archive/pilot_v1/04_features_pilot\7491284887240985864_clip0020_t00155_flat343hz_crf30.pt,1,pitch_flatten,32,61,127,253,ok
7491284887240985864_clip0025_t00189_flat192hz_crf35,archive/pilot_v1/04_features_pilot\7491284887240985864_clip0025_t00189_flat192hz_crf35.pt,1,pitch_flatten,32,54,111,221,ok
7544723202199538964_clip0008_t00133_flat244hz_crf35,archive/pilot_v1/04_features_pilot\7544723202199538964_clip0008_t00133_flat244hz_crf35.pt,1,pitch_flatten,32,114,230,457,ok
7544723202199538964_clip0009_t00141_flat287hz_crf40,archive/pilot_v1/04_features_pilot\7544723202199538964_clip0009_t00141_flat287hz_crf40.pt,1,pitch_flatten,32,143,284,566,ok
7621911689620901141_clip0004_t00024_flat159hz_crf40,archive/pilot_v1/04_features_pilot\7621911689620901141_clip0004_t00024_flat159hz_crf40.pt,1,pitch_flatten,32,107,210,419,ok
ijoyJhqD740_clip0033_t00495_flat187hz_crf30,archive/pilot_v1/04_features_pilot\ijoyJhqD740_clip0033_t00495_flat187hz_crf30.pt,1,pitch_flatten,34,125,249,496,ok
mHTLamr-Zqk_clip0083_t00825_flat133hz_crf40,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0083_t00825_flat133hz_crf40.pt,1,pitch_flatten,36,119,236,470,ok
mHTLamr-Zqk_clip0091_t00884_flat212hz_crf40,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0091_t00884_flat212hz_crf40.pt,1,pitch_flatten,36,125,249,496,ok
mHTLamr-Zqk_clip0095_t00900_flat202hz_crf40,archive/pilot_v1/04_features_pilot\mHTLamr-Zqk_clip0095_t00900_flat202hz_crf40.pt,1,pitch_flatten,36,121,246,489,ok
R5y53Ud7Fs8_clip0001_t00025_flat224hz_crf40,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0001_t00025_flat224hz_crf40.pt,1,pitch_flatten,42,69,140,278,ok
R5y53Ud7Fs8_clip0012_t00161_flat243hz_crf35,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0012_t00161_flat243hz_crf35.pt,1,pitch_flatten,42,137,278,553,ok
R5y53Ud7Fs8_clip0029_t00283_flat281hz_crf30,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0029_t00283_flat281hz_crf30.pt,1,pitch_flatten,42,81,169,336,ok
R5y53Ud7Fs8_clip0053_t00667_flat217hz_crf35,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0053_t00667_flat217hz_crf35.pt,1,pitch_flatten,42,109,217,432,ok
R5y53Ud7Fs8_clip0058_t00692_flat193hz_crf35,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0058_t00692_flat193hz_crf35.pt,1,pitch_flatten,42,125,249,496,ok
7629698176408210709_clip0001_t00015_flat246hz_crf30,archive/pilot_v1/04_features_pilot\7629698176408210709_clip0001_t00015_flat246hz_crf30.pt,1,pitch_flatten,44,54,111,221,ok
7641466267358072085_clip0000_t00003_flat213hz_crf40,archive/pilot_v1/04_features_pilot\7641466267358072085_clip0000_t00003_flat213hz_crf40.pt,1,pitch_flatten,44,68,140,278,ok
0-fu0N-npmg_clip0060_t00806_flat206hz_crf23,archive/pilot_v1/04_features_pilot\0-fu0N-npmg_clip0060_t00806_flat206hz_crf23.pt,1,pitch_flatten,45,121,246,489,ok
7634865418301213972_clip0002_t00009_flat159hz_crf23,archive/pilot_v1/04_features_pilot\7634865418301213972_clip0002_t00009_flat159hz_crf23.pt,1,pitch_flatten,46,88,182,361,ok
7634865418301213972_clip0004_t00016_flat219hz_crf23,archive/pilot_v1/04_features_pilot\7634865418301213972_clip0004_t00016_flat219hz_crf23.pt,1,pitch_flatten,46,51,105,208,ok
7642360672617106709_clip0001_t00004_flat150hz_crf40,archive/pilot_v1/04_features_pilot\7642360672617106709_clip0001_t00004_flat150hz_crf40.pt,1,pitch_flatten,48,125,249,496,ok
7642360672617106709_clip0011_t00046_flat160hz_crf23,archive/pilot_v1/04_features_pilot\7642360672617106709_clip0011_t00046_flat160hz_crf23.pt,1,pitch_flatten,48,125,249,496,ok
RoXXg62YfpM_clip0011_t00086_flat130hz_crf30,archive/pilot_v1/04_features_pilot\RoXXg62YfpM_clip0011_t00086_flat130hz_crf30.pt,1,pitch_flatten,49,88,172,342,ok
RoXXg62YfpM_clip0058_t00481_flat129hz_crf35,archive/pilot_v1/04_features_pilot\RoXXg62YfpM_clip0058_t00481_flat129hz_crf35.pt,1,pitch_flatten,49,61,124,246,ok
okygVjgD02Y_clip0005_t00044_flat224hz_crf35,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0005_t00044_flat224hz_crf35.pt,1,pitch_flatten,49,61,127,253,ok
okygVjgD02Y_clip0041_t00311_flat119hz_crf30,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0041_t00311_flat119hz_crf30.pt,1,pitch_flatten,49,71,143,285,ok
okygVjgD02Y_clip0048_t00417_flat127hz_crf23,archive/pilot_v1/04_features_pilot\okygVjgD02Y_clip0048_t00417_flat127hz_crf23.pt,1,pitch_flatten,49,64,130,259,ok
R5y53Ud7Fs8_clip0016_t00181_flat149hz_crf40,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0016_t00181_flat149hz_crf40.pt,1,pitch_flatten,51,125,249,496,ok
R5y53Ud7Fs8_clip0043_t00490_flat224hz_crf30,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0043_t00490_flat224hz_crf30.pt,1,pitch_flatten,51,81,159,317,ok
R5y53Ud7Fs8_clip0081_t00951_flat190hz_crf23,archive/pilot_v1/04_features_pilot\R5y53Ud7Fs8_clip0081_t00951_flat190hz_crf23.pt,1,pitch_flatten,51,93,194,387,ok
7627812135254494485_clip0001_t00014_flat240hz_crf35,archive/pilot_v1/04_features_pilot\7627812135254494485_clip0001_t00014_flat240hz_crf35.pt,1,pitch_flatten,52,54,111,221,ok
Xigg3vUV2Gw_clip0011_t00110_flat213hz_crf40,archive/pilot_v1/04_features_pilot\Xigg3vUV2Gw_clip0011_t00110_flat213hz_crf40.pt,1,pitch_flatten,57,54,111,221,ok
gHsxuixSqz0_clip0006_t00080_flat238hz_crf40,archive/pilot_v1/04_features_pilot\gHsxuixSqz0_clip0006_t00080_flat238hz_crf40.pt,1,pitch_flatten,58,125,249,496,ok
Nw3N73GJ2Zo_clip0030_t00392_flat169hz_crf40,archive/pilot_v1/04_features_pilot\Nw3N73GJ2Zo_clip0030_t00392_flat169hz_crf40.pt,1,pitch_flatten,60,125,249,496,ok
CHkaAtJLN3E_clip0034_t00584_flat187hz_crf23,archive/pilot_v1/04_features_pilot\CHkaAtJLN3E_clip0034_t00584_flat187hz_crf23.pt,1,pitch_flatten,61,65,137,272,ok
7629698176408210709_clip0004_t00062_flat333hz_crf23,archive/pilot_v1/04_features_pilot\7629698176408210709_clip0004_t00062_flat333hz_crf23.pt,1,pitch_flatten,63,61,127,253,ok
bhO764uZyDA_clip0052_t00278_flat193hz_crf30,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0052_t00278_flat193hz_crf30.pt,1,pitch_flatten,65,88,178,355,ok
bhO764uZyDA_clip0053_t00290_flat217hz_crf40,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0053_t00290_flat217hz_crf40.pt,1,pitch_flatten,65,103,204,406,ok
bhO764uZyDA_clip0054_t00297_flat232hz_crf35,archive/pilot_v1/04_features_pilot\bhO764uZyDA_clip0054_t00297_flat232hz_crf35.pt,1,pitch_flatten,65,61,124,246,ok
7641562675729681684_clip0000_t00003_flat194hz_crf30,archive/pilot_v1/04_features_pilot\7641562675729681684_clip0000_t00003_flat194hz_crf30.pt,1,pitch_flatten,66,159,316,630,ok
Be0_77S0AyQ_clip0000_t00002_flat211hz_crf35,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0000_t00002_flat211hz_crf35.pt,1,pitch_flatten,67,97,198,393,ok
Be0_77S0AyQ_clip0009_t00125_flat254hz_crf30,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0009_t00125_flat254hz_crf30.pt,1,pitch_flatten,67,69,140,278,ok
Be0_77S0AyQ_clip0010_t00144_flat250hz_crf40,archive/pilot_v1/04_features_pilot\Be0_77S0AyQ_clip0010_t00144_flat250hz_crf40.pt,1,pitch_flatten,67,141,281,560,ok
I-uqcg6HtaQ_clip0001_t00015_flat206hz_crf35,archive/pilot_v1/04_features_pilot\I-uqcg6HtaQ_clip0001_t00015_flat206hz_crf35.pt,1,pitch_flatten,71,125,249,496,ok
7549830648442227986_clip0000_t00019_flat287hz_crf35,archive/pilot_v1/04_features_pilot\7549830648442227986_clip0000_t00019_flat287hz_crf35.pt,1,pitch_flatten,72,91,185,368,ok
7550273294079937800_clip0000_t00003_flat339hz_crf35,archive/pilot_v1/04_features_pilot\7550273294079937800_clip0000_t00003_flat339hz_crf35.pt,1,pitch_flatten,72,68,140,278,ok
7557728336403762440_clip0000_t00012_flat175hz_crf35,archive/pilot_v1/04_features_pilot\7557728336403762440_clip0000_t00012_flat175hz_crf35.pt,1,pitch_flatten,72,51,105,208,ok
7577748683672866055_clip0000_t00002_flat182hz_crf40,archive/pilot_v1/04_features_pilot\7577748683672866055_clip0000_t00002_flat182hz_crf40.pt,1,pitch_flatten,72,74,150,297,ok
7577748683672866055_clip0003_t00067_flat168hz_crf35,archive/pilot_v1/04_features_pilot\7577748683672866055_clip0003_t00067_flat168hz_crf35.pt,1,pitch_flatten,72,114,226,451,ok
